id,document.
251,"Sepan quantos esta carta vieren como yo francisco de Baraona maestro escultor vezino desta ciudad de seuilla en la collacion de señor san lorenzo como principal obligado e yo Lucas de Valdes pintor de ymajineria vesino desta dicha ciudad en la collacion de señor san andres como su fiador  otorgamos y conosemos en fauor de las señoras Priora y religiosas del convento de Nuestra Señora de los Reyes dominicas descalsas desta dicha ciudad de seuilla en la collacion de señor santiago en tal manera que yo el dicho francisco de baraona me obligo de hacer para el altar maior de la iglesia de dicho convento un retablo en la conformidad de diseño que para ello he hecho  y con las condiciones siguientes.
   primeramente es condicion que dicho retablo ha de ser de madera de sedro y pino de flandes el pino en los asientos y todo lo demas de zedro con todos los sobrepuestos de talla santos de escultura trono del Santisimo Sacramento y de nuestra señora y sagrario de dicho retablo de zedro tan solamente y las colunas y angeles de zedro.
   yten es condicion que las hechuras del Señor San Vicente ferrer y santa cathalina de sena an de ser correspondientes a las hechuras de santo thomas y santa rosa que oy tiene dicho conuento.
   yten es condicion que a de tener dicho retablo a los lados las dos historias de medio relieue a sauer al lado del evanjelio la de la venida de los Reyes y al lado de la epistola la de la presentacion de nuestra señora al templo con las quales dichas condiciones se ha de hazer dicho retablo comensandolo desde luego sin alsar mano hasta acauarlo perfectamente y sentarlo y se me a de pagar a mi el dicho francisco de Baraona por el dicho retablo a toda costa ocho mil reales de moneda de vellon los dos mil seiscientos y sesenta y seis reales y ueinte y dos marauedis de dicha moneda que es una tercia parte  luego de contado  (formulas)"
252,"Sepan quantos esta carta vieren como nos Joseph Garzia maestro dorador y estofador vesino desta ciudad de seuilla en la parroquia de el señor san Ildefonso como principal y Manuel Garzia de Santiago maestro batioja vesino  en dicha parroquia como fiador  otorgamos que estamos ajustados con las señoras prioras y relixiosas del conuento de nuestra señora santa maria de los reies Dominicas Descalsas de esta ciudad en dorar el retablo mayor del dicho conuento y estofar las paredes de la capilla mayor que cojen hasta el Presuiterio en esta manera todo el altar mayor talla y santos del lo emos de dorar sobre aparejos de ley con oro fino el mejor que ubiere y los santos los emos de estofar sobre el oro y sobre el mesmo oro emos de estofar las flores y frutas dejandolo todo segun arte y todo el presuiterio y capilla mayor emos de estofar las paredes y techo del y en las paredes hemos de colocar historias conbenientes y a todo se le a de poner perfiles de oro dejandolo en toda perfecion y trauajando en la forma y con la puntualidad con que se nos entregare el dinero  y esto lo emos ajustado en presio de ochosientos Ducados de vellon de los quales se nos an entregado de contado trescientos ducados de vellon  (formulas).
   [Al margen consta fue cancelada en 26 de marzo de 1733]"
253,"[En 31 de marzo de 1704 y ante el escribano Manuel Ramirez, Luis de Herrera, cura de La Rinconada, otorgo escritura por la que se obligo a pagar a Baltasar de Barahona 1500 reales de vellon que este le habia prestado.]"
254,"Sepase como yo don francisco de baraona maestro escultor vezino desta ciudad de seuilla otorgo  que soy conbenido y ajustado con  don Antonio Garcia Serrano como mayordomo de la  yglecia parroquial de la  villa de veas y en su nombre con el licenciado don Diego Tirado Beltran abogado de los Reales Consejos fiscal general deste arzobispado en tal manera que yo sea obligado como por la presente me obligo de haser un retablo para el altar mayor de dicha yglecia el qual a de ser de madera de flandes limpia con algunos juguetes y sobrepuestos de sedro haciendo un san pedro todo ello conforme al dibujo por mi hecho y asentado eri dichos autos  el qual dicho retablo tengo de dar puesto y acauado en dicha capilla maior  y por costo de mi trauajo  treze mill y setecientos reales de vellon  quatro mil y quinientos reales de vellon que resiuo aora de contado  doy conmigo por mi fiador a Pedro esteuan de torres maestro escultor vecino desta ciudad de Seuilla en la collacion de san lorenzo  (formulas).
   [En los autos y diligencias insertos en esta escritura de obligacion se hallan frases que creemos interesante reproducir: « que la planta que se presenta por Don Francisco Barahona es la mas primorosa de las seis que se me han manifestado  habiendola visto el artifice que esta hasiendo el retablo del sagrario de la Santa Yglesia desta ciudad la que aprobado » Que el retablo se hace porque «dicha yglecia tiene gran nesesidad de un retablo en el altar mayor pues teniendo dicha Yglecia en todos los demas altares retablos (aunque de yeso) nuebos dorados de ricas pinturas y mui desentes y siendo el altar maior muy antiguo y menos desente de lo que corresponde al sitio a muchos años que se desea haser uno de madera »]"
255," Lorenzo Fernandez de Iglesias, maestro de obras de canteria, concerto con Juan de la Cruz, patron de gabarra, el transporte en su embarcacion de 2.000 quintales de piedra marmol en diferentes piezas, que el susodicho tenia en la playa de Fuengirola por bajo del lugar de Mijas, jurisdiccion de Malaga, pagandole por el flete 4.600 reales de vellon..
   Las piedras las dejaria en Cadiz, Sanlucar de Barrameda y Sevilla, en la cantidad que el dicho Lorenzo Fernandez le dijere..
   ]"
256,"Sepan quantos esta carta vieren como yo Lorenzo fernandez de yglesias maestro de obras de canteria vezino desta ciudad de seuilla en la collacion de santa maria otorgo y conosco questoy conuenido y concertado con el Sr. doctor don Andres de Ibarburu y Galdona maestre escuela Dignidad y canonigo en la Santa Yglesia desta ciudad en tal manera que yo sea obligado como por la presente me obligo a haser una portada de piedra en las cassas grandes que dicho señor esta labrando suias propias en esta ciudad en la calle de castro que bulgarmente llaman de viscainos que dicha portada a de tener dos cuerpos alto y vaxo segun y como se demuestra en el diseño que para ello e hecho que esta firmado de dicho señor maestre escuela y de Joseph garcia maestro de obras de esta ciudad y de mi el otorgante y del presente escriuano publico su fecha oy en este dia el qual e de cumplir guardar y executar areglandome a el y del cuerpo alto solo se a de hazer la jamba que guarnese el gueco de la ventana alta y asi mismo el rodapie de dos baras de alto con sus resaltos para el adorno de las pilastras y la dicha portada a de ser de piedra martelilla y el rodapie de piedra de Carmona y de todo el grueso de la pared dicha portada y el tal rodapie a de ser con jiladas corrientes y con tisones que pasen todo el grueso de la pared a trechos y el costo de dicha portada auemos ajustado en catorce mil reales de moneda de vellon por dicha portada con la jamba y rodapie en la forma referida  [se obliga a ejecutarle tambien sesenta varas de gradas para la escalera principal y diez y seis columnas con sus basas y capiteles, ocho altas y ocho bajas, cada vara a sesenta reales y las columnas, las bajas a quinientos reales y las altas a trescientos cada una]  por quenta de los quales confieso auer reseuido  seis mil reales de vellon  (formulas)"
257," Alonso Ramirez, vecino de Cadiz, dueño de la gabarra San Fernando, se obligo a traer a Lorenzo Fernandez de Iglesias, maestro cantero, hasta 50 carretadas de marmol desde Fuengirola a Sevilla «al citio y segun es estilo como la que se trae para la yglesia de señor san saluador» por el precio de 185 escudos de plata de a 10 reales de plata..
   ]"
258," Lorenzo Fernandez de Iglesias, maestro cantero, vecino de esta ciudad de Sevilla, otorga poder a su hermano Andres Fernandez de Iglesias, vecino en el lugar de Monegro en las montañas de Burgos, jurisdiccion de la villa de Reinosa, para que cobre de los bienes de Francisco de la Riba, maestro de canteria, difunto, vecino que fue del lugar de Galizano, en las montañas de Burgos, 550 reales que le debia por razon de la escritura que paso ante el mismo escribano publico en 26 de septiembre del año de 1697..
   ]"
259," Lorenzo Fernandez de Iglesias, maestro de obras de canteria, avecindado en la Resolana, se obligo a entregar a Pedro Galdona, comprador de oro y plata, una piedra que llaman de sal y perla de grueso o batalla de media vara y una pulgada y de alto dos varas y media y dos pulgadas por precio de 500 ducados que declaro habia recibido..
   ]"
260,"Sepan quantos esta carta vieren como yo Lorenzo fernandez de yglesia maestro del arte de canteria vezino desta ciudad de seuilla en la collazion de santa maria otorgo y conozo questoy combenido y conzertado y por la presente me combengo y conzierto con el Dr. D. Pablo Lamperez presuitero  en tal manera que e de ser obligado como me obligo a sacar y condusir al Palacio Arzobispal desta dicha ciudad setezientas baras de piedra de las canteras de martelilla termino de xeres de la frontera y ciento y cuarenta baras de piedra marmol de la cantera de mixas y toda la demas piedra que de ambos generos fuere necesaria para la obra y fabrica de las dos portadas de dicho palacio arzobispal de la mejor que se estila sacar y ai en las dichas canteras la qual dicha piedra e de dar sacada y puesta por mi quenta costa y riesgo en dicho palacio arzobispal desta ciudad para el dia fin de abril del año proximo benidero de mil setezientos y quatro y en dicha saca y condusion de piedra que ba referida e de poner las herramientas barcos y carretas necesarias y mi trauajo y ocupacion y el de los oficiales y personas que  fueren menester y se me a de pagar a razon de veinte reales de vellon cada bara linial de tres pies cubicos de piedra martelilla y por cada vara linial de tres pies cubicos de piedra haspe de la dicha cantera de mixas se me a de pagar a razon de treinta y siete reales y medio de vellon y por quenta de lo que  montaren  confieso auer resiuido  seis mill reales de vellon en contado  [Al margen consta que fue cancelada esta escritura en 12 de febrero de 1705.]"
261,"Sepan quantos esta carta vieren como yo Lorenzo fernandez de yglesias maestro cantero vecino desta ciudad de seuilla = otorgo y conosco en fauor de la Dignidad y Mesa Arzobispal del excelentisimo señor don Manuel Arias arzobispo desta dicha ciudad del consejo de estado de S. M. y digo que por quanto estoy combenido y concertado con el doctor don Pablo Lamperez presuitero como su mayordomo maior de hazer las portadas de piedra del Palacio Arzobispal desta dicha ciudad y para executarlo y que conste lo que entre nos esta contratado en rason dello se me a pedido otorgue escriptura en que me obligue a lo referido e yo la quiero hazer y poniendolo en efecto por la presente otorga que me obligo a asistir como tal maestro cantero a la obra y fabrica de las dichas portadas de piedra y a no hazer falta a la superintendencia y direccion de los oficiales y personas que en ellas an de trabajar desde el dia que se principiaren hasta el en que se finalisaren y queden conclusas y perfectas y para dicha fabrica y labor de las piedras de dichas portadas me obligo a elejir y buscar los oficiales y personas que fueren nececarias procurando sean intelijentes y suficientes para ello y si reciuidos de mi orden reconociere no ser aproposito alguno o algunos dellos para trauajar en dicha fabrica les e de despedir y reseuir otro o otros en el lugar de los que despidiere procurando sean todos auiles para el maior acierto y logro de dichas portadas y si asi no lo hiciere y por mi descuido algun daño o menoscauo se le ocasionare a la dicha Dignidad y Messa Arzobispal a de ser por mi quenta y se me ha de executar por la cantidad que ymportare luego que lo tal subseda con solo la presentacion de esta escriptura  [siguen condiciones diversas, sobre pago de jornales a los oficiales; al maestro se le pagara 100 reales cada sabado, y la obra se ajusta a tasacion, teniendo presente los jornales pagados semanalmente.]"
